drug1	drug2	Label
DB00780	DB00706	49
DB09279	DB00945	49
DB00780	DB00708	49
DB09232	DB00922	49
DB06690	DB01142	49
DB01348	DB01592	49
DB00708	DB01202	49
DB01069	DB04896	49
DB06690	DB01149	49
DB00195	DB00421	49
DB00986	DB00333	49
DB00939	DB00710	49
DB00598	DB00841	49
DB01433	DB00614	49
DB09289	DB00780	49
DB00320	DB00508	49
DB00647	DB00555	49
DB01002	DB00381	49
DB00091	DB00497	49
DB00899	DB01219	49
DB00999	DB01115	49
DB00461	DB00482	49
DB00966	DB00881	49
DB00189	DB00656	49
DB00999	DB01113	49
DB00899	DB01210	49
DB04574	DB01057	49
DB01020	DB01144	49
DB00601	DB00933	49
DB00601	DB00934	49
DB01161	DB00909	49
DB00921	DB00182	49
DB00455	DB01235	49
DB00742	DB08822	49
DB00528	DB00421	49
DB04574	DB01059	49
DB00967	DB01036	49
DB00652	DB00844	49
DB00298	DB01142	49
DB00742	DB01020	49
DB01193	DB04861	49
DB01024	DB07615	49
DB00455	DB00540	49
DB00873	DB00685	49
DB00455	DB00543	49
DB01023	DB01136	49
DB09342	DB00794	49
DB01544	DB01114	49
DB00435	DB00359	49
DB00612	DB00185	49
DB00612	DB00184	49
DB00966	DB01024	49
DB00435	DB00350	49
DB01113	DB01136	49
DB04841	DB09270	49
DB00647	DB11304	49
DB00298	DB00593	49
DB00402	DB00829	49
DB00816	DB09352	49
DB06716	DB04946	49
DB00614	DB00490	49
DB00861	DB01600	49
DB00614	DB00497	49
DB01229	DB00352	49
DB00854	DB00214	49
DB00186	DB00802	49
DB00564	DB00805	49
DB00564	DB00807	49
DB00247	DB01016	49
DB00564	DB00801	49
DB00247	DB01015	49
DB01587	DB00906	49
DB00328	DB00337	49
DB00327	DB00906	49
DB00228	DB01002	49
DB00835	DB05246	49
DB01348	DB00586	49
DB01587	DB00909	49
DB00652	DB00849	49
DB01247	DB00623	49
DB01367	DB00187	49
DB06739	DB00620	49
DB01588	DB09224	49
DB04842	DB00455	49
DB00409	DB00750	49
DB04842	DB00458	49
DB00461	DB00223	49
DB01623	DB01501	49
DB09227	DB00872	49
DB00656	DB00660	49
DB09212	DB09218	49
DB00652	DB08910	49
DB09212	DB09215	49
DB09288	DB04865	49
DB00805	DB00816	49
DB00656	DB00669	49
DB01050	DB08971	49
DB01050	DB08970	49
DB00394	DB01044	49
DB01081	DB09224	49
DB00296	DB00887	49
DB01349	DB00972	49
DB00296	DB00881	49
DB00752	DB01080	49
DB01065	DB09128	49
DB00962	DB01238	49
DB00721	DB01209	49
DB00216	DB00370	49
DB00690	DB11304	49
DB00697	DB01144	49
DB00251	DB00622	49
DB01367	DB00450	49
DB00945	DB02187	49
DB00898	DB01367	49
DB01235	DB00780	49
DB01014	DB00035	49
DB00896	DB01137	49
DB00599	DB04908	49
DB00703	DB01023	49
DB00683	DB01192	49
DB04920	DB06292	49
DB00589	DB00361	49
DB00433	DB11304	49
DB00939	DB01397	49
DB00697	DB08872	49
DB01618	DB01501	49
DB04842	DB01501	49
DB09214	DB00328	49
DB01047	DB01208	49
DB00599	DB00215	49
DB00972	DB06737	49
DB00939	DB05676	49
DB01021	DB01078	49
DB01340	DB00179	49
DB00829	DB00933	49
DB00350	DB00881	49
DB01337	DB00454	49
DB00350	DB00880	49
DB06700	DB09128	49
DB01168	DB00983	49
DB00341	DB00215	49
DB09232	DB01203	49
DB01144	DB08931	49
DB04844	DB09000	49
DB01558	DB13872	49
DB01260	DB01199	49
DB00247	DB00834	49
DB00186	DB08922	49
DB00320	DB01275	49
DB00177	DB09212	49
DB06716	DB08918	49
DB00193	DB06594	49
DB00363	DB01219	49
DB01143	DB01367	49
DB06716	DB08910	49
DB00363	DB01214	49
DB00750	DB01065	49
DB00363	DB01210	49
DB00897	DB01242	49
DB01236	DB05246	49
DB00800	DB00922	49
DB00752	DB01567	49
DB00753	DB01463	49
DB00909	DB00985	49
DB01612	DB06292	49
DB11609	DB01235	49
DB01241	DB00973	49
DB00657	DB00678	49
DB00646	DB09238	49
DB00735	DB04574	49
DB00880	DB01023	49
DB01338	DB01452	49
DB00646	DB09232	49
DB00646	DB09231	49
DB00646	DB09230	49
DB00435	DB04861	49
DB00656	DB01200	49
DB00646	DB09235	49
DB01589	DB01433	49
DB00907	DB00737	49
DB00370	DB01102	49
DB08877	DB01097	49
DB08815	DB00273	49
DB00605	DB11921	49
DB06216	DB00228	49
DB00413	DB00325	49
DB00327	DB00703	49
DB00327	DB00700	49
DB11093	DB00910	49
DB08987	DB00540	49
DB00611	DB01114	49
DB08987	DB00543	49
DB01168	DB00363	49
DB00514	DB04871	49
DB00321	DB00454	49
DB00519	DB08976	49
DB01192	DB06288	49
DB00458	DB00335	49
DB00963	DB00502	49
DB01267	DB00508	49
DB01221	DB04953	49
DB01192	DB06282	49
DB08815	DB01227	49
DB00187	DB00790	49
DB00177	DB09216	49
DB00722	DB01097	49
DB01041	DB00421	49
DB00483	DB00333	49
DB00240	DB04576	49
DB00588	DB01043	49
DB00254	DB00523	49
DB09225	DB09286	49
DB00188	DB00542	49
DB02187	DB00358	49
DB01023	DB08941	49
DB00989	DB01273	49
DB00228	DB13872	49
DB00897	DB00899	49
DB00474	DB09342	49
DB00861	DB09216	49
DB00474	DB09345	49
DB00323	DB00395	49
DB01143	DB00964	49
DB00846	DB00677	49
DB00945	DB00764	49
DB00477	DB00950	49
DB00849	DB00950	49
DB09040	DB09235	49
DB09235	DB01397	49
DB04844	DB00831	49
DB00998	DB01239	49
DB09040	DB09231	49
DB09040	DB09232	49
DB00800	DB00697	49
DB00800	DB00695	49
DB09040	DB09238	49
DB00813	DB00918	49
DB09477	DB08941	49
DB00334	DB00181	49
DB00749	DB00959	49
DB00922	DB01340	49
DB00334	DB00189	49
DB00809	DB01466	49
DB00861	DB09214	49
DB00939	DB00282	49
DB09084	DB00687	49
DB00586	DB08970	49
DB00586	DB08971	49
DB00275	DB00492	49
DB00337	DB00663	49
DB00586	DB08976	49
DB00334	DB01551	49
DB01614	DB01114	49
DB01029	DB00244	49
DB08905	DB00467	49
DB00297	DB00323	49
DB00972	DB01600	49
DB08976	DB00223	49
DB00897	DB06594	49
DB09216	DB01013	49
DB08815	DB00575	49
DB00686	DB07615	49
DB06725	DB00741	49
DB00542	DB13167	49
DB00465	DB00735	49
DB00972	DB01380	49
DB00318	DB04946	49
DB00663	DB01122	49
DB01221	DB06216	49
DB00750	DB01621	49
DB00315	DB00752	49
DB01065	DB01356	49
DB00752	DB09085	49
DB00752	DB09082	49
DB00645	DB00950	49
DB01065	DB01353	49
DB00708	DB01168	49
DB00687	DB01057	49
DB00421	DB01203	49
DB00735	DB01013	49
DB03585	DB00959	49
DB00708	DB01162	49
DB00907	DB12532	49
DB00337	DB00596	49
DB00805	DB01356	49
DB01050	DB08991	49
DB00952	DB01168	49
DB00909	DB09071	49
DB01563	DB00356	49
DB01588	DB06153	49
DB06684	DB09224	49
DB06684	DB09225	49
DB01062	DB01116	49
DB00177	DB00657	49
DB01209	DB06738	49
DB09289	DB00841	49
DB11609	DB00614	49
DB00525	DB09235	49
DB00697	DB01219	49
DB07615	DB08984	49
DB00525	DB09231	49
DB00525	DB09230	49
DB07615	DB08981	49
DB00525	DB09232	49
DB00663	DB00674	49
DB00210	DB08981	49
DB00697	DB01210	49
DB00376	DB01081	49
DB01200	DB00722	49
DB08880	DB01047	49
DB00356	DB06700	49
DB01236	DB11079	49
DB01551	DB00933	49
DB00660	DB06153	49
DB01551	DB00934	49
DB09225	DB00427	49
DB09225	DB00423	49
DB09225	DB00422	49
DB11079	DB00547	49
DB00782	DB00899	49
DB00872	DB01189	49
DB01236	DB09224	49
DB00448	DB01076	49
DB00608	DB00399	49
DB00608	DB00394	49
DB08971	DB01043	49
DB01009	DB00253	49
DB08971	DB01044	49
DB00418	DB00708	49
DB06594	DB00748	49
DB00340	DB00921	49
DB01149	DB09224	49
DB00575	DB06282	49
DB00925	DB00594	49
DB00864	DB01234	49
DB00690	DB00897	49
DB01227	DB01151	49
DB00897	DB01624	49
DB00961	DB00949	49
DB03585	DB01609	49
DB00275	DB00691	49
DB00400	DB01074	49
DB00946	DB09079	49
DB00996	DB01621	49
DB00870	DB07615	49
DB00245	DB00809	49
DB01236	DB00622	49
DB01236	DB00625	49
DB00996	DB08987	49
DB00462	DB00647	49
DB06737	DB00223	49
DB00647	DB01353	49
DB00996	DB01623	49
DB00647	DB01355	49
DB00490	DB00298	49
DB09215	DB00720	49
DB00842	DB08910	49
DB00835	DB01142	49
DB00652	DB01037	49
DB01367	DB00841	49
DB00525	DB01023	49
DB00962	DB01178	49
DB09285	DB04552	49
DB01221	DB01580	49
DB00391	DB00252	49
DB00678	DB01203	49
DB00690	DB00768	49
DB00712	DB00884	49
DB00962	DB01176	49
DB01248	DB01262	49
DB01174	DB00323	49
DB01192	DB05246	49
DB01353	DB05246	49
DB12598	DB00896	49
DB00230	DB06700	49
DB09225	DB04946	49
DB00405	DB04953	49
DB01242	DB00335	49
DB00790	DB00887	49
DB01600	DB00596	49
DB01002	DB01175	49
DB01600	DB00591	49
DB00790	DB00881	49
DB01002	DB01176	49
DB00741	DB01208	49
DB00474	DB00281	49
DB00474	DB00283	49
DB00474	DB00285	49
DB00297	DB00909	49
DB06739	DB13167	49
DB00313	DB04908	49
DB00177	DB01210	49
DB00297	DB00903	49
DB00297	DB00904	49
DB00177	DB01214	49
DB00325	DB01210	49
DB01229	DB01367	49
DB01297	DB01273	49
DB00312	DB01545	49
DB01175	DB01200	49
DB01200	DB01093	49
DB01159	DB08931	49
DB00474	DB11304	49
DB00333	DB00232	49
DB01050	DB01401	49
DB00457	DB01275	49
DB00181	DB00949	49
DB00477	DB00178	49
DB00669	DB09225	49
DB00669	DB09224	49
DB00477	DB00177	49
DB00772	DB00185	49
DB01615	DB00747	49
DB06802	DB01077	49
DB01567	DB00625	49
DB00753	DB00373	49
DB09042	DB00408	49
DB09042	DB00409	49
DB00744	DB01708	49
DB01081	DB01018	49
DB00281	DB00768	49
DB00677	DB06709	49
DB01186	DB00401	49
DB01028	DB06770	49
DB00315	DB00206	49
DB01186	DB00404	49
DB00297	DB04953	49
DB00264	DB01612	49
DB01197	DB00531	49
DB08822	DB00688	49
DB00333	DB01545	49
DB01169	DB01359	49
DB00091	DB09227	49
DB01242	DB01162	49
DB00881	DB00735	49
DB06772	DB00997	49
DB00831	DB00252	49
DB08976	DB13158	49
DB00790	DB01592	49
DB07615	DB01098	49
DB01090	DB06738	49
DB00924	DB01544	49
DB00474	DB00427	49
DB00735	DB00253	49
DB00474	DB00423	49
DB00356	DB00906	49
DB01215	DB00273	49
DB00588	DB00989	49
DB08981	DB00502	49
DB01159	DB09085	49
DB01242	DB01063	49
DB00575	DB08931	49
DB01242	DB01064	49
DB00588	DB00981	49
DB00588	DB00980	49
DB00876	DB01348	49
DB04861	DB08907	49
DB00830	DB00935	49
DB01130	DB01208	49
DB00876	DB01340	49
DB09292	DB00633	49
DB00963	DB00972	49
DB00573	DB00812	49
DB09112	DB00975	49
DB00268	DB01340	49
DB00790	DB09276	49
DB01029	DB01399	49
DB00661	DB00796	49
DB00232	DB00790	49
DB01169	DB09292	49
DB01437	DB01018	49
DB00472	DB00206	49
DB01202	DB05246	49
DB00489	DB06292	49
DB00189	DB06153	49
DB01224	DB01551	49
DB00813	DB00273	49
DB01081	DB00656	49
DB00268	DB00691	49
DB01157	DB09231	49
DB08815	DB05246	49
DB00497	DB00831	49
DB06738	DB00543	49
DB06738	DB00540	49
DB00497	DB00835	49
DB01339	DB00454	49
DB11315	DB00647	49
DB00527	DB00904	49
DB01624	DB00933	49
DB06802	DB00300	49
DB00232	DB00612	49
DB00508	DB01028	49
DB00753	DB01020	49
DB00753	DB01023	49
DB01440	DB11304	49
DB00527	DB00909	49
DB01545	DB00181	49
DB00899	DB00909	49
DB01591	DB01227	49
DB00706	DB00519	49
DB09279	DB00296	49
DB00732	DB00611	49
DB00899	DB00904	49
DB06144	DB08922	49
DB00899	DB00906	49
DB00899	DB00907	49
DB08918	DB00409	49
DB08918	DB00408	49
DB01151	DB01076	49
DB01440	DB01151	49
DB01356	DB01567	49
DB01567	DB09017	49
DB01440	DB01159	49
DB00974	DB01609	49
DB09017	DB04844	49
DB00904	DB01080	49
DB09017	DB00540	49
DB09017	DB00543	49
DB00904	DB01086	49
DB00337	DB06786	49
DB00944	DB01273	49
DB00749	DB00547	49
DB00543	DB01367	49
DB00543	DB01366	49
DB09352	DB01168	49
DB00391	DB00511	49
DB00343	DB01029	49
DB01239	DB08987	49
DB00490	DB01463	49
DB00802	DB00391	49
DB00633	DB00657	49
DB00996	DB01028	49
DB00967	DB01591	49
DB00802	DB00395	49
DB00206	DB01227	49
DB09279	DB02709	49
DB01013	DB01057	49
DB09068	DB01219	49
DB00465	DB00688	49
DB06802	DB04552	49
DB00465	DB00687	49
DB01013	DB01059	49
DB00755	DB00232	49
DB00413	DB09292	49
DB00738	DB01244	49
DB08970	DB00467	49
DB01018	DB09038	49
DB08918	DB09000	49
DB00688	DB06196	49
DB00343	DB00999	49
DB00461	DB07615	49
DB00892	DB01080	49
DB00967	DB01235	49
DB00690	DB01587	49
DB00690	DB01580	49
DB01176	DB04953	49
DB06204	DB00752	49
DB00690	DB01588	49
DB00690	DB01589	49
DB04896	DB01063	49
DB01013	DB00817	49
DB09227	DB00323	49
DB00896	DB00467	49
DB00270	DB01076	49
DB06770	DB00455	49
DB00435	DB00195	49
DB01209	DB00819	49
DB01221	DB08872	49
DB00633	DB00752	49
DB01086	DB00215	49
DB01433	DB09085	49
DB00214	DB00700	49
DB00214	DB00703	49
DB00542	DB01397	49
DB13323	DB00395	49
DB06697	DB01023	49
DB00542	DB01399	49
DB01091	DB07615	49
DB01614	DB11148	49
DB00850	DB01501	49
DB00514	DB01200	49
DB00231	DB00854	49
DB08922	DB04841	49
DB00469	DB01133	49
DB00193	DB09128	49
DB00469	DB01130	49
DB00373	DB00700	49
DB06201	DB00228	49
DB00195	DB01224	49
DB00337	DB06781	49
DB00362	DB00568	49
DB00842	DB01106	49
DB00842	DB01104	49
DB08970	DB09220	49
DB00842	DB01100	49
DB00454	DB00844	49
DB00327	DB01558	49
DB00402	DB08815	49
DB00647	DB00695	49
DB00454	DB00842	49
DB01440	DB01558	49
DB00899	DB04953	49
DB00599	DB01501	49
DB00714	DB00708	49
DB01238	DB01114	49
DB00899	DB01359	49
DB00899	DB01356	49
DB00647	DB01544	49
DB00714	DB00706	49
DB00899	DB01355	49
DB00714	DB00700	49
DB00899	DB01353	49
DB00542	DB01023	49
DB00714	DB00703	49
DB00842	DB00850	49
DB00508	DB00849	49
DB00700	DB00808	49
DB00842	DB00854	49
DB00318	DB01106	49
DB01192	DB00808	49
DB00353	DB00907	49
DB09279	DB00633	49
DB06690	DB01437	49
DB01192	DB00807	49
DB01192	DB00801	49
DB00228	DB01080	49
DB00246	DB01351	49
DB01355	DB01219	49
DB00363	DB00909	49
DB00246	DB01353	49
DB06594	DB01175	49
DB06594	DB01176	49
DB09204	DB00999	49
DB00363	DB00903	49
DB01401	DB01600	49
DB08887	DB00244	49
DB06144	DB00909	49
DB00679	DB01209	49
DB01261	DB00722	49
DB00500	DB00846	49
DB00193	DB00524	49
DB00193	DB00527	49
DB11148	DB00273	49
DB00497	DB00933	49
DB09091	DB00817	49
DB01351	DB00494	49
DB06144	DB00906	49
DB01104	DB06700	49
DB00715	DB00206	49
DB00753	DB00543	49
DB00211	DB00988	49
DB00821	DB00838	49
DB00753	DB01154	49
DB00956	DB09125	49
DB09227	DB09232	49
DB01244	DB09270	49
DB00341	DB00458	49
DB00206	DB04842	49
DB00341	DB00455	49
DB00899	DB01224	49
DB00216	DB01242	49
DB00240	DB00677	49
DB00633	DB00754	49
DB00726	DB01068	49
DB00240	DB00674	49
DB01169	DB00742	49
DB00231	DB01075	49
DB00726	DB01064	49
DB01161	DB00555	49
DB00295	DB00474	49
DB00295	DB00475	49
DB01198	DB06690	49
DB01101	DB01097	49
DB00328	DB00749	49
DB00189	DB01161	49
DB00328	DB00741	49
DB00657	DB01090	49
DB00436	DB01193	49
DB00328	DB00744	49
DB00628	DB00434	49
DB00631	DB00350	49
DB01178	DB00356	49
DB00876	DB00573	49
DB09292	DB01224	49
DB00765	DB01622	49
DB00341	DB00980	49
DB01229	DB06176	49
DB00906	DB01018	49
DB00341	DB00985	49
DB09214	DB06725	49
DB01004	DB00649	49
DB01198	DB00697	49
DB09030	DB00278	49
DB01618	DB00747	49
DB01116	DB06204	49
DB00809	DB11609	49
DB12532	DB00625	49
DB00996	DB01567	49
DB01250	DB01133	49
DB01250	DB01130	49
DB00321	DB01069	49
DB00996	DB01563	49
DB00296	DB00356	49
DB01235	DB06153	49
DB00321	DB01063	49
DB01029	DB09288	49
DB00775	DB00244	49
DB00424	DB00497	49
DB01249	DB00331	49
DB00795	DB00861	49
DB00679	DB00555	49
DB00881	DB06802	49
DB00542	DB00814	49
DB00812	DB07615	49
DB00564	DB00721	49
DB00611	DB01355	49
DB00611	DB01356	49
DB00611	DB01351	49
DB00611	DB01353	49
DB00909	DB00476	49
DB00186	DB04908	49
DB01198	DB00527	49
DB00909	DB00472	49
DB00343	DB09038	49
DB01176	DB06153	49
DB00628	DB00980	49
DB01401	DB11921	49
DB00906	DB00949	49
DB01248	DB11641	49
DB09166	DB11609	49
DB00527	DB00599	49
DB00458	DB00727	49
DB00476	DB00391	49
DB01580	DB00703	49
DB00458	DB01080	49
DB02709	DB06725	49
DB00321	DB01142	49
DB09292	DB00179	49
DB00876	DB01628	49
DB09292	DB00177	49
DB08439	DB04865	49
DB00458	DB00726	49
DB00333	DB00494	49
DB01037	DB01612	49
DB01178	DB01080	49
DB00237	DB00708	49
DB01037	DB01615	49
DB01037	DB01618	49
DB00409	DB00807	49
DB00727	DB00742	49
DB00966	DB00519	49
DB00409	DB00801	49
DB06738	DB05246	49
DB00176	DB01580	49
DB00722	DB04552	49
DB00842	DB01440	49
DB00732	DB00921	49
DB00296	DB01002	49
DB01250	DB00663	49
DB00371	DB01149	49
DB00829	DB06216	49
DB00371	DB01142	49
DB00555	DB01098	49
DB00321	DB00333	49
DB00906	DB05246	49
DB00998	DB01037	49
DB01248	DB09516	49
DB01244	DB01224	49
DB00768	DB01708	49
DB01024	DB00324	49
DB04842	DB00273	49
DB00572	DB01433	49
DB00482	DB08984	49
DB06204	DB01168	49
DB01244	DB01229	49
DB01050	DB08439	49
DB01099	DB00528	49
DB01623	DB00835	49
DB01544	DB06153	49
DB01023	DB01162	49
DB01041	DB00742	49
DB06716	DB00349	49
DB00623	DB00818	49
DB00540	DB00934	49
DB00623	DB00813	49
DB06716	DB00341	49
DB01240	DB01159	49
DB00876	DB00883	49
DB06716	DB00344	49
DB13167	DB06786	49
DB13167	DB06781	49
DB04794	DB00653	49
DB00681	DB08907	49
DB00892	DB00543	49
DB01149	DB00298	49
DB01401	DB04951	49
DB00892	DB00540	49
DB00750	DB01239	49
DB01545	DB00748	49
DB00433	DB06716	49
DB00500	DB01600	49
DB00611	DB00555	49
DB01106	DB01149	49
DB00500	DB01609	49
DB00482	DB00936	49
DB00752	DB00887	49
DB02709	DB00443	49
DB04948	DB00268	49
DB01169	DB09026	49
DB00206	DB04841	49
DB00573	DB01410	49
DB00373	DB01210	49
DB01223	DB09273	49
DB00599	DB00472	49
DB00950	DB06700	49
DB00599	DB00476	49
DB00295	DB00325	49
DB00247	DB00381	49
DB00373	DB01214	49
DB00320	DB00206	49
DB00700	DB00742	49
DB06690	DB00427	49
DB01215	DB11609	49
DB06690	DB00423	49
DB00683	DB01081	49
DB00683	DB01080	49
DB01380	DB00944	49
DB00631	DB00697	49
DB00353	DB01264	49
DB00809	DB00854	49
DB01198	DB01615	49
DB09289	DB01626	49
DB01209	DB09071	49
DB00953	DB01615	49
DB00458	DB09112	49
DB00691	DB00531	49
DB00484	DB01104	49
DB00283	DB01076	49
DB01149	DB00875	49
DB00276	DB01097	49
DB04552	DB00324	49
DB00241	DB00754	49
DB00328	DB03585	49
DB00241	DB00750	49
DB00469	DB00749	49
DB00849	DB00625	49
DB00281	DB00645	49
DB00334	DB00434	49
DB09204	DB00519	49
DB00469	DB00741	49
DB00244	DB01609	49
DB00683	DB01551	49
DB04574	DB01245	49
DB00864	DB01033	49
DB00842	DB06716	49
DB00683	DB01558	49
DB00312	DB00241	49
DB00247	DB01190	49
DB00922	DB00903	49
DB00656	DB00949	49
DB09300	DB01209	49
DB00933	DB12532	49
DB00959	DB00487	49
DB00401	DB00489	49
DB04842	DB01202	49
DB00936	DB00568	49
DB00796	DB01612	49
DB01122	DB03128	49
DB00956	DB00887	49
DB00861	DB00764	49
DB00864	DB00928	49
DB00241	DB00285	49
DB00631	DB08931	49
DB00241	DB00283	49
DB01614	DB00555	49
DB00956	DB00880	49
DB09009	DB00283	49
DB09009	DB00285	49
DB01100	DB13323	49
DB00247	DB00570	49
DB00189	DB00754	49
DB00189	DB00752	49
DB00189	DB00750	49
DB00247	DB01229	49
DB00395	DB01149	49
DB00846	DB00827	49
DB01159	DB01359	49
DB00395	DB01142	49
DB00972	DB01401	49
DB00750	DB00807	49
DB00831	DB01114	49
DB01349	DB04552	49
DB00186	DB00575	49
DB06772	DB08889	49
DB00807	DB00660	49
DB00960	DB08931	49
DB01563	DB00768	49
DB01069	DB01242	49
DB00483	DB00517	49
DB09031	DB09216	49
DB00250	DB01174	49
DB00681	DB00598	49
DB00474	DB00748	49
DB00818	DB01219	49
DB09009	DB00754	49
DB00681	DB00594	49
DB00991	DB06737	49
DB00681	DB00590	49
DB00647	DB00323	49
DB01002	DB00195	49
DB00647	DB00321	49
DB11921	DB00772	49
DB00875	DB06690	49
DB01014	DB00324	49
DB07615	DB00324	49
DB09242	DB08822	49
DB00475	DB01178	49
DB06690	DB08922	49
DB00721	DB01433	49
DB01348	DB01397	49
DB00721	DB01437	49
DB00788	DB01628	49
DB01348	DB01399	49
DB00370	DB01608	49
DB01224	DB11609	49
DB08873	DB06287	49
DB00353	DB06287	49
DB01588	DB00476	49
DB00475	DB01175	49
DB00324	DB00805	49
DB01348	DB00554	49
DB00679	DB01563	49
DB04842	DB00555	49
DB00474	DB04841	49
DB09342	DB00181	49
DB00979	DB00497	49
DB00979	DB00496	49
DB00353	DB00619	49
DB00295	DB01463	49
DB01587	DB06716	49
DB00295	DB01466	49
DB00660	DB00768	49
DB01143	DB00755	49
DB01143	DB00752	49
DB01143	DB00753	49
DB00722	DB00469	49
DB00722	DB00465	49
DB00241	DB01151	49
DB00722	DB00461	49
DB06196	DB01222	49
DB01628	DB06196	49
DB00753	DB09017	49
DB09053	DB01088	49
DB00734	DB00831	49
DB00180	DB00358	49
DB00734	DB00835	49
DB01263	DB00230	49
DB01587	DB00715	49
DB01192	DB01618	49
DB08958	DB01427	49
DB01028	DB08922	49
DB09342	DB04953	49
DB00712	DB08970	49
DB01007	DB00528	49
DB01247	DB00871	49
DB01367	DB04871	49
DB01247	DB00875	49
DB00524	DB00661	49
DB01014	DB00588	49
DB01240	DB08822	49
DB00519	DB00991	49
DB00292	DB01463	49
DB00458	DB00985	49
DB00519	DB00999	49
DB00774	DB00391	49
DB00774	DB00390	49
DB00812	DB01077	49
DB01192	DB08922	49
DB01215	DB08815	49
DB01075	DB09017	49
DB00517	DB01466	49
DB00261	DB00233	49
DB00972	DB01399	49
DB00972	DB01397	49
DB06594	DB11609	49
DB00790	DB01203	49
DB00248	DB00333	49
DB00177	DB08984	49
DB00324	DB08439	49
DB01353	DB06288	49
DB00177	DB08981	49
DB01588	DB06738	49
DB00248	DB00334	49
DB01050	DB00591	49
DB01353	DB01452	49
DB00413	DB00489	49
DB00248	DB00338	49
DB00320	DB08811	49
DB09236	DB09292	49
DB00875	DB01614	49
DB01050	DB00596	49
DB01080	DB06282	49
DB00370	DB00953	49
DB00370	DB00952	49
DB00849	DB01028	49
DB00753	DB08941	49
DB00898	DB01198	49
DB01161	DB01353	49
DB01161	DB01355	49
DB00830	DB00871	49
DB01161	DB01356	49
DB00248	DB06268	49
DB00584	DB02709	49
DB00295	DB00737	49
DB01440	DB11148	49
DB06684	DB00924	49
DB00907	DB00967	49
DB01114	DB09071	49
DB00475	DB00801	49
DB00907	DB00961	49
DB00721	DB00472	49
DB00953	DB09000	49
DB00744	DB13158	49
DB00721	DB00476	49
DB01181	DB00363	49
DB13025	DB01106	49
DB00180	DB01400	49
DB00179	DB08880	49
DB00186	DB01069	49
DB11304	DB00771	49
DB00584	DB00633	49
DB00497	DB00721	49
DB01590	DB00722	49
DB00328	DB04552	49
DB09295	DB04951	49
DB00427	DB00949	49
DB00596	DB01245	49
DB11315	DB00333	49
DB00897	DB06282	49
DB01466	DB13323	49
DB01623	DB09224	49
DB00722	DB09218	49
DB00706	DB08907	49
DB00722	DB09212	49
DB00186	DB00246	49
DB00933	DB00334	49
DB00953	DB06700	49
DB00722	DB09216	49
DB00668	DB00723	49
DB01338	DB01551	49
DB00722	DB09215	49
DB00519	DB08941	49
DB08815	DB00985	49
DB00528	DB01210	49
DB08815	DB00980	49
DB00543	DB00696	49
DB06196	DB00687	49
DB01351	DB05246	49
DB08918	DB00391	49
DB00985	DB09071	49
DB00297	DB00310	49
DB00297	DB00313	49
DB06737	DB00443	49
DB00408	DB00802	49
DB00408	DB00801	49
DB11921	DB00981	49
DB00408	DB00807	49
DB01628	DB00838	49
DB00972	DB00443	49
DB00594	DB01144	49
DB00482	DB09288	49
DB01380	DB01155	49
DB01029	DB01014	49
DB00875	DB00599	49
DB08984	DB00502	49
DB00433	DB13872	49
DB00708	DB09286	49
DB00656	DB01018	49
DB01097	DB00324	49
DB00875	DB00593	49
DB00440	DB00915	49
DB00864	DB00997	49
DB00611	DB00949	49
DB09215	DB13158	49
DB01086	DB09166	49
DB00735	DB00870	49
DB12532	DB09118	49
DB09031	DB00555	49
DB00187	DB00622	49
DB00318	DB01463	49
DB00735	DB00240	49
DB00687	DB00685	49
DB00979	DB00967	49
DB01353	DB00494	49
DB00796	DB00735	49
DB00818	DB00933	49
DB00818	DB00934	49
DB01224	DB01544	49
DB00376	DB00295	49
DB00363	DB00774	49
DB00482	DB09138	49
DB00474	DB09068	49
DB09232	DB00742	49
DB00373	DB00542	49
DB00584	DB00883	49
DB06684	DB00696	49
DB00988	DB06152	49
DB00635	DB00685	49
DB00514	DB04842	49
DB08822	DB03585	49
DB00349	DB04896	49
DB00237	DB04953	49
DB00458	DB04846	49
DB00753	DB06153	49
DB01209	DB00384	49
DB09295	DB12598	49
DB01615	DB00967	49
DB00962	DB00768	49
DB09017	DB00835	49
DB00257	DB08992	49
DB00796	DB01250	49
DB01244	DB01144	49
DB00420	DB11148	49
DB09345	DB00768	49
DB00598	DB01064	49
DB01037	DB00633	49
DB00753	DB00555	49
DB00796	DB00881	49
DB00796	DB00883	49
DB00268	DB00790	49
DB00458	DB00980	49
DB00268	DB00797	49
DB01221	DB00633	49
DB00564	DB00737	49
DB00809	DB00333	49
DB06716	DB00625	49
DB00880	DB06292	49
DB00591	DB01155	49
DB00706	DB00999	49
DB00564	DB01463	49
DB01397	DB01260	49
DB00818	DB13323	49
DB11609	DB00405	49
DB00297	DB08872	49
DB00727	DB01144	49
DB00808	DB00776	49
DB00784	DB09212	49
DB01075	DB00555	49
DB00721	DB08872	49
DB00248	DB09238	49
DB00418	DB01353	49
DB00418	DB01351	49
DB08943	DB00653	49
DB00454	DB13872	49
DB00652	DB00228	49
DB01427	DB09104	49
DB01154	DB00341	49
DB01161	DB01175	49
DB04951	DB00710	49
DB00344	DB00918	49
DB09215	DB00687	49
DB00652	DB01174	49
DB00608	DB00588	49
DB00962	DB00189	49
DB00605	DB00324	49
